user_id,country,signup_date,acquisition_channel,initial_plan
U05979,TR,2023-11-30,referral,free
U05980,TR,2023-08-24,referral,free
U05981,US,2023-04-23,organic,free
U05982,DE,2023-11-30,organic,free
U05983,SE,2023-08-22,ads,pro
U05984,DE,2023-04-11,partner,pro
U05985,DE,2023-08-31,partner,enterprise
U05986,DE,2024-02-27,organic,pro
U05987,TR,2023-07-24,ads,free
U05988,NL,2024-01-20,ads,enterprise
U05989,US,2023-08-14,partner,pro
U05990,FR,2023-03-17,ads,free
U05991,DE,2024-04-27,referral,free
U05992,TR,2024-05-11,organic,enterprise
U05993,TR,2023-02-25,organic,pro
U05994,TR,2024-03-22,referral,pro
U05995,DE,2023-05-29,ads,free
U05996,US,2023-08-10,organic,pro
U05997,TR,2024-04-10,partner,free
U05998,FR,2023-07-02,organic,free
U05999,TR,2024-02-01,referral,pro
U06000,DE,2024-01-18,referral,pro
U06001,US,2023-05-20,ads,free
U06002,DE,2024-04-13,ads,free
U06003,NL,2023-07-18,organic,free
U06004,US,2024-01-03,organic,free
U06005,DE,2023-10-04,organic,free
U06006,SE,2023-07-27,referral,free
U06007,TR,2023-12-10,ads,free
U06008,DE,2023-05-11,organic,pro
U06009,US,2023-02-02,ads,free
U06010,IT,2023-03-03,ads,free
U06011,FR,2023-10-15,organic,enterprise
U06012,FR,2023-05-20,referral,pro
U06013,SE,2023-04-24,ads,free
U06014,TR,2024-04-21,organic,free
U06015,TR,2024-04-14,organic,pro
U06016,FR,2024-03-04,ads,free
U06017,DE,2023-06-25,organic,pro
U06018,TR,2023-12-18,referral,free
U06019,TR,2023-08-14,organic,enterprise
U06020,DE,2023-10-30,ads,pro
U06021,CH,2023-06-10,organic,free
U06022,NL,2023-06-24,organic,free
U06023,NL,2023-08-24,ads,free
U06024,DE,2023-03-30,ads,free
U06025,DE,2024-02-26,ads,free
U06026,IT,2024-06-18,ads,free
U06027,NL,2024-05-15,ads,free
U06028,DE,2023-08-10,organic,pro
U06029,US,2024-04-29,organic,free
U06030,DE,2024-04-18,referral,pro
U06031,US,2023-10-13,organic,pro
U06032,CH,2023-01-15,referral,enterprise
U06033,FR,2024-03-14,organic,pro
U06034,IT,2023-09-10,ads,enterprise
U06035,US,2023-09-11,organic,enterprise
U06036,IT,2023-12-02,referral,free
U06037,US,2024-03-20,ads,free
U06038,NL,2023-08-16,ads,free
U06039,DE,2023-06-02,ads,free
U06040,NL,2023-01-06,organic,free
U06041,TR,2024-03-03,ads,pro
U06042,DE,2023-02-15,ads,free
U06043,CH,2023-02-11,ads,free
U06044,DE,2024-04-26,organic,free
U06045,US,2024-05-31,organic,enterprise
U06046,FR,2023-02-04,organic,free
U06047,DE,2024-03-11,organic,pro
U06048,TR,2024-06-27,organic,free
U06049,FR,2024-02-08,ads,pro
U06050,NL,2024-05-05,organic,free
U06051,TR,2023-04-11,ads,free
U06052,SE,2024-04-08,organic,enterprise
U06053,TR,2024-05-22,organic,free
U06054,CH,2023-09-04,ads,free
U06055,FR,2023-03-27,ads,free
U06056,TR,2023-01-13,ads,pro
U06057,TR,2024-02-21,ads,enterprise
U06058,TR,2023-08-12,ads,pro
U06059,FR,2023-05-16,partner,free
U06060,FR,2024-01-03,organic,free
U06061,CH,2023-10-30,organic,free
U06062,IT,2023-09-02,organic,pro
U06063,TR,2023-04-03,organic,free
U06064,TR,2023-01-17,referral,pro
U06065,IT,2024-05-06,referral,free
U06066,FR,2023-11-09,referral,free
U06067,TR,2023-06-15,partner,free
U06068,IT,2024-04-15,ads,free
U06069,DE,2023-01-25,organic,pro
U06070,IT,2024-04-10,referral,free
U06071,NL,2024-04-19,organic,free
U06072,IT,2023-05-22,partner,free
U06073,DE,2024-02-20,ads,free
U06074,TR,2023-07-09,organic,free
U06075,IT,2024-01-15,partner,pro
U06076,DE,2024-04-20,organic,free
U06077,IT,2023-01-02,organic,free
U06078,TR,2023-03-14,ads,pro
U06079,TR,2024-01-30,organic,pro
U06080,CH,2023-12-07,referral,free
U06081,CH,2024-06-27,organic,pro
U06082,SE,2023-02-03,ads,enterprise
U06083,CH,2023-10-31,ads,free
U06084,IT,2024-03-12,referral,pro
U06085,IT,2023-10-04,organic,free
U06086,TR,2023-08-01,ads,free
U06087,FR,2023-03-24,ads,free
U06088,IT,2023-12-10,referral,pro
U06089,US,2023-02-26,referral,pro
U06090,DE,2024-06-11,ads,free
U06091,CH,2024-01-08,ads,free
U06092,FR,2023-02-22,referral,free
U06093,IT,2023-04-24,organic,free
U06094,TR,2024-01-28,partner,pro
U06095,IT,2024-01-10,organic,free
U06096,US,2024-04-21,organic,free
U06097,DE,2023-02-11,organic,free
U06098,NL,2024-01-10,referral,enterprise
U06099,DE,2024-01-11,organic,pro
U06100,NL,2023-06-29,ads,free
U06101,CH,2023-03-10,ads,free
U06102,US,2023-07-29,referral,free
U06103,IT,2023-05-22,organic,enterprise
U06104,NL,2023-12-09,organic,free
U06105,DE,2023-09-02,organic,free
U06106,DE,2023-04-27,ads,free
U06107,TR,2024-05-04,ads,free
U06108,DE,2023-08-03,ads,free
U06109,DE,2023-08-19,organic,free
U06110,NL,2023-11-25,organic,free
U06111,SE,2023-12-28,referral,free
U06112,CH,2023-10-01,referral,free
U06113,NL,2024-05-30,organic,free
U06114,TR,2024-03-09,organic,pro
U06115,IT,2023-10-11,ads,free
U06116,US,2023-02-25,ads,free
U06117,US,2023-03-06,ads,pro
U06118,SE,2024-01-17,organic,pro
U06119,IT,2023-12-20,ads,free
U06120,US,2024-04-08,ads,free
U06121,DE,2024-05-12,organic,pro
U06122,DE,2024-05-28,organic,free
U06123,DE,2024-06-23,organic,enterprise
U06124,SE,2023-05-06,organic,pro
U06125,FR,2024-04-26,ads,free
U06126,FR,2024-06-28,ads,free
U06127,TR,2024-06-29,ads,free
U06128,IT,2023-10-27,ads,enterprise
U06129,DE,2024-04-07,organic,pro
U06130,IT,2024-01-12,referral,free
U06131,CH,2023-03-09,ads,free
U06132,FR,2023-07-12,organic,pro
U06133,TR,2024-04-13,referral,enterprise
U06134,DE,2023-03-31,ads,pro
U06135,DE,2023-03-24,ads,free
U06136,DE,2024-02-05,organic,free
U06137,CH,2023-07-03,organic,free
U06138,NL,2023-10-23,organic,enterprise
U06139,US,2023-03-20,organic,free
U06140,FR,2023-04-22,ads,pro
U06141,TR,2023-06-18,organic,free
U06142,CH,2023-10-10,ads,free
U06143,DE,2023-04-25,referral,pro
U06144,NL,2023-06-01,referral,pro
U06145,FR,2024-05-23,ads,free
U06146,DE,2023-06-04,ads,free
U06147,TR,2023-07-29,ads,pro
U06148,TR,2024-06-17,ads,pro
U06149,US,2023-01-24,ads,pro
U06150,NL,2023-10-28,organic,free
U06151,TR,2024-03-02,partner,free
U06152,TR,2023-05-16,organic,pro
U06153,DE,2024-04-30,ads,pro
U06154,DE,2023-12-22,ads,free
U06155,DE,2024-03-06,ads,enterprise
U06156,DE,2024-03-30,ads,free
U06157,US,2023-01-22,referral,free
U06158,US,2023-10-26,ads,pro
U06159,DE,2023-07-13,partner,free
U06160,FR,2023-03-06,organic,enterprise
U06161,DE,2023-01-23,organic,free
U06162,IT,2023-08-26,organic,free
U06163,IT,2024-06-16,organic,free
U06164,CH,2023-12-10,organic,free
U06165,IT,2024-02-26,ads,free
U06166,TR,2023-12-18,ads,free
U06167,CH,2023-12-01,referral,free
U06168,SE,2024-05-12,ads,pro
U06169,DE,2024-06-26,organic,free
U06170,DE,2024-03-31,organic,pro
U06171,DE,2024-04-13,ads,free
U06172,US,2023-11-08,ads,free
U06173,DE,2023-05-16,ads,free
U06174,FR,2023-11-10,organic,free
U06175,TR,2023-06-25,organic,pro
U06176,TR,2023-09-24,referral,enterprise
U06177,TR,2023-08-21,organic,free
U06178,DE,2024-05-10,ads,free
U06179,DE,2024-01-16,organic,free
U06180,IT,2023-10-23,organic,enterprise
U06181,TR,2023-02-18,organic,pro
U06182,IT,2023-06-01,organic,free
U06183,DE,2023-12-28,organic,free
U06184,SE,2023-10-19,ads,free
U06185,DE,2024-04-11,organic,pro
U06186,FR,2023-06-20,ads,pro
U06187,FR,2023-06-14,organic,enterprise
U06188,IT,2023-10-20,ads,free
U06189,DE,2023-07-06,referral,pro
U06190,DE,2023-06-29,organic,free
U06191,US,2023-06-07,organic,pro
U06192,US,2023-06-15,referral,free
U06193,FR,2023-09-01,referral,pro
U06194,NL,2023-04-30,organic,free
U06195,US,2023-02-12,ads,free
U06196,DE,2023-11-21,referral,pro
U06197,IT,2023-05-10,organic,enterprise
U06198,FR,2024-03-27,organic,pro
U06199,IT,2023-09-24,referral,pro
U06200,DE,2024-01-14,ads,pro
U06201,US,2023-07-08,ads,free
U06202,CH,2023-07-30,organic,free
U06203,NL,2023-02-05,referral,enterprise
U06204,US,2023-11-21,organic,enterprise
U06205,DE,2023-12-19,organic,free
U06206,NL,2023-06-01,organic,free
U06207,IT,2024-01-17,organic,pro
U06208,IT,2024-04-04,referral,pro
U06209,CH,2023-06-16,ads,free
U06210,DE,2024-06-30,organic,free
U06211,TR,2023-11-05,referral,enterprise
U06212,DE,2023-05-05,organic,free
U06213,CH,2023-01-26,ads,free
U06214,CH,2024-02-19,ads,free
U06215,FR,2024-05-26,referral,free
U06216,FR,2023-05-29,ads,free
U06217,DE,2024-04-14,organic,free
U06218,CH,2023-11-24,ads,free
U06219,CH,2023-06-09,organic,pro
U06220,DE,2023-01-05,organic,free
U06221,FR,2024-06-03,referral,free
U06222,US,2023-12-06,organic,free
U06223,DE,2023-10-30,organic,free
U06224,CH,2024-04-30,organic,free
U06225,DE,2023-10-24,ads,pro
U06226,US,2023-05-31,ads,free
U06227,DE,2024-03-28,referral,free
U06228,SE,2023-12-13,organic,pro
U06229,FR,2023-04-26,organic,free
U06230,CH,2024-05-05,ads,free
U06231,TR,2023-02-11,referral,pro
U06232,NL,2023-05-23,organic,pro
U06233,TR,2023-04-30,referral,pro
U06234,DE,2023-11-12,partner,free
U06235,CH,2023-01-26,partner,enterprise
U06236,FR,2024-02-16,referral,pro
U06237,US,2023-08-14,ads,free
U06238,US,2024-04-01,referral,pro
U06239,NL,2024-01-01,ads,free
U06240,NL,2023-04-05,referral,free
U06241,NL,2023-12-01,ads,free
U06242,DE,2023-02-26,organic,free
U06243,TR,2023-07-19,ads,free
U06244,US,2024-06-23,referral,free
U06245,FR,2023-08-16,ads,free
U06246,US,2023-10-12,organic,pro
U06247,DE,2023-07-20,referral,free
U06248,FR,2023-01-24,organic,pro
U06249,US,2023-03-27,ads,free
U06250,DE,2024-04-01,organic,pro
U06251,TR,2023-03-31,ads,free
U06252,DE,2024-06-08,organic,pro
U06253,IT,2024-02-08,partner,pro
U06254,DE,2023-07-19,organic,pro
U06255,CH,2024-05-17,ads,free
U06256,TR,2023-11-22,organic,free
U06257,US,2024-06-07,partner,free
U06258,US,2023-02-27,ads,free
U06259,FR,2024-01-05,organic,free
U06260,IT,2024-02-12,organic,pro
U06261,DE,2023-06-01,referral,free
U06262,NL,2024-03-13,referral,free
U06263,DE,2024-01-14,ads,pro
U06264,SE,2024-01-31,organic,free
U06265,FR,2024-01-17,organic,free
U06266,TR,2023-01-13,ads,pro
U06267,SE,2023-10-19,ads,free
U06268,DE,2023-12-20,organic,pro
U06269,IT,2023-12-26,ads,free
U06270,US,2023-11-12,referral,free
U06271,CH,2024-04-01,ads,enterprise
U06272,NL,2023-03-31,ads,enterprise
U06273,DE,2023-08-09,ads,free
U06274,TR,2024-03-30,ads,pro
U06275,TR,2024-03-01,organic,free
U06276,US,2024-03-29,organic,free
U06277,IT,2023-10-23,organic,pro
U06278,CH,2023-06-17,partner,free
U06279,FR,2024-03-10,referral,pro
U06280,DE,2024-02-29,ads,pro
U06281,FR,2023-05-23,referral,pro
U06282,TR,2023-03-30,organic,free
U06283,FR,2023-05-28,organic,pro
U06284,US,2023-08-01,organic,enterprise
U06285,IT,2023-11-07,ads,free
U06286,TR,2024-05-01,referral,free
U06287,NL,2024-06-21,ads,enterprise
U06288,CH,2023-12-10,organic,free
U06289,SE,2023-03-09,ads,free
U06290,TR,2024-01-20,referral,free
U06291,DE,2023-04-01,referral,free
U06292,CH,2023-01-07,ads,free
U06293,SE,2024-02-24,organic,free
U06294,IT,2023-10-07,organic,free
U06295,NL,2024-02-29,organic,pro
U06296,NL,2023-06-29,organic,free
U06297,CH,2024-04-18,organic,free
U06298,DE,2023-05-21,ads,pro
U06299,US,2023-07-24,organic,enterprise
U06300,IT,2023-07-10,organic,free
U06301,FR,2024-01-26,organic,free
U06302,CH,2023-10-24,referral,free
U06303,TR,2024-05-17,ads,free
U06304,FR,2023-02-13,ads,pro
U06305,CH,2023-11-06,ads,free
U06306,CH,2023-11-08,ads,free
U06307,CH,2024-05-20,ads,free
U06308,CH,2024-04-19,partner,free
U06309,TR,2023-08-18,ads,free
U06310,FR,2023-01-28,organic,pro
U06311,CH,2023-01-03,ads,enterprise
U06312,TR,2023-06-07,organic,free
U06313,US,2023-09-26,partner,free
U06314,IT,2023-11-04,ads,free
U06315,IT,2024-04-28,referral,pro
U06316,NL,2023-05-08,partner,free
U06317,US,2023-10-22,organic,pro
U06318,TR,2024-03-03,ads,free
U06319,US,2023-07-03,organic,free
U06320,DE,2024-05-18,referral,free
U06321,US,2023-09-08,ads,free
U06322,TR,2023-01-30,organic,pro
U06323,TR,2023-05-03,ads,free
U06324,CH,2023-10-11,ads,pro
U06325,DE,2024-05-19,referral,free
U06326,DE,2023-03-10,organic,free
U06327,SE,2024-01-06,ads,free
U06328,CH,2024-05-07,organic,free
U06329,TR,2024-03-22,ads,pro
U06330,DE,2023-09-22,ads,free
U06331,DE,2024-05-02,organic,free
U06332,US,2023-05-03,organic,free
U06333,TR,2024-01-18,ads,free
U06334,TR,2024-06-08,ads,pro
U06335,IT,2023-01-18,organic,enterprise
U06336,US,2023-09-23,referral,free
U06337,DE,2023-06-16,referral,enterprise
U06338,DE,2023-03-01,ads,pro
U06339,TR,2023-05-30,organic,free
U06340,IT,2023-11-24,referral,free
U06341,IT,2024-04-17,organic,free
U06342,US,2023-05-19,referral,free
U06343,US,2024-01-01,referral,free
U06344,FR,2023-06-17,ads,free
U06345,CH,2023-02-24,ads,free
U06346,DE,2023-10-07,ads,pro
U06347,IT,2024-01-05,ads,free
U06348,SE,2024-03-05,referral,pro
U06349,TR,2023-12-31,referral,enterprise
U06350,US,2023-02-19,ads,pro
U06351,DE,2023-10-24,organic,free
U06352,TR,2023-10-26,organic,free
U06353,DE,2024-06-26,organic,free
U06354,TR,2023-03-20,organic,enterprise
U06355,NL,2024-06-10,referral,pro
U06356,SE,2023-07-18,ads,free
U06357,TR,2023-07-07,ads,free
U06358,TR,2023-04-07,ads,pro
U06359,NL,2023-06-21,organic,pro
U06360,US,2023-11-27,ads,enterprise
U06361,DE,2023-11-20,organic,pro
U06362,TR,2023-11-05,organic,free
U06363,IT,2023-10-05,referral,pro
U06364,TR,2024-01-07,organic,enterprise
U06365,TR,2023-04-09,ads,pro
U06366,TR,2023-12-27,referral,free
U06367,CH,2023-05-28,referral,pro
U06368,DE,2023-01-14,ads,pro
U06369,TR,2023-05-21,ads,free
U06370,FR,2024-06-14,referral,free
U06371,US,2023-10-16,ads,pro
U06372,IT,2024-01-17,ads,pro
U06373,NL,2024-05-11,organic,free
U06374,NL,2024-02-26,ads,pro
U06375,IT,2023-12-15,ads,free
U06376,DE,2023-06-16,organic,enterprise
U06377,US,2023-04-15,referral,enterprise
U06378,FR,2023-08-12,referral,free
U06379,SE,2023-06-08,partner,enterprise
U06380,NL,2024-05-30,ads,free
U06381,US,2023-08-15,ads,pro
U06382,TR,2023-07-12,referral,free
U06383,DE,2024-06-22,organic,free
U06384,IT,2024-06-28,ads,pro
U06385,TR,2023-04-27,ads,pro
U06386,US,2024-03-03,ads,free
U06387,TR,2024-04-16,organic,free
U06388,US,2023-03-20,ads,free
U06389,IT,2023-04-30,partner,pro
U06390,TR,2023-05-15,ads,free
U06391,DE,2023-01-18,partner,free
U06392,CH,2024-05-06,referral,pro
U06393,FR,2023-12-23,organic,enterprise
U06394,US,2023-11-16,organic,free
U06395,SE,2024-01-07,organic,pro
U06396,IT,2023-05-23,ads,pro
U06397,TR,2024-03-28,ads,free
U06398,IT,2024-06-19,organic,pro
U06399,CH,2023-12-17,organic,pro
U06400,NL,2023-06-26,organic,free
U06401,US,2023-11-08,organic,free
U06402,NL,2023-01-30,organic,pro
U06403,IT,2023-05-02,organic,free
U06404,NL,2023-08-16,organic,free
U06405,DE,2023-05-12,organic,free
U06406,NL,2023-05-26,referral,free
U06407,IT,2023-08-21,organic,free
U06408,IT,2023-11-11,organic,free
U06409,TR,2023-05-09,organic,free
U06410,NL,2023-08-03,organic,free
U06411,DE,2023-05-14,organic,free
U06412,CH,2023-03-22,ads,pro
U06413,NL,2024-03-11,partner,pro
U06414,CH,2023-04-25,ads,free
U06415,DE,2023-03-21,organic,enterprise
U06416,CH,2023-01-20,ads,pro
U06417,CH,2024-05-10,ads,pro
U06418,NL,2024-03-17,referral,free
U06419,FR,2023-02-13,organic,free
U06420,TR,2023-07-21,referral,enterprise
U06421,SE,2023-04-21,ads,free
U06422,TR,2023-02-03,ads,pro
U06423,DE,2024-06-09,ads,free
U06424,IT,2023-03-02,organic,enterprise
U06425,CH,2024-04-25,referral,free
U06426,DE,2023-05-02,organic,free
U06427,NL,2023-09-17,organic,pro
U06428,FR,2023-02-14,partner,free
U06429,IT,2023-03-09,ads,free
U06430,TR,2023-11-05,organic,free
U06431,US,2023-01-11,organic,free
U06432,NL,2023-04-09,ads,free
U06433,NL,2023-05-07,ads,pro
U06434,TR,2023-07-30,ads,pro
U06435,FR,2023-07-24,referral,enterprise
U06436,TR,2023-07-09,organic,free
U06437,TR,2023-12-26,referral,free
U06438,DE,2023-01-30,organic,pro
U06439,DE,2023-04-03,organic,pro
U06440,TR,2023-05-30,organic,pro
U06441,IT,2023-10-12,referral,free
U06442,DE,2023-12-23,ads,enterprise
U06443,US,2023-12-27,ads,free
U06444,DE,2023-06-14,organic,free
U06445,TR,2024-05-27,partner,pro
U06446,TR,2023-09-05,partner,free
U06447,SE,2024-06-01,organic,free
U06448,TR,2023-03-11,ads,pro
U06449,DE,2023-04-12,ads,pro
U06450,TR,2023-01-15,referral,pro
U06451,FR,2024-06-25,organic,free
U06452,SE,2023-08-11,ads,free
U06453,CH,2023-07-16,referral,free
U06454,IT,2023-10-16,ads,pro
U06455,NL,2023-06-25,organic,free
U06456,DE,2023-01-05,organic,free
U06457,US,2023-04-12,ads,free
U06458,CH,2023-08-08,ads,free
U06459,DE,2024-05-31,ads,pro
U06460,IT,2024-05-01,organic,free
U06461,IT,2024-01-11,organic,pro
U06462,US,2023-07-09,ads,free
U06463,NL,2024-03-26,partner,free
U06464,IT,2023-04-20,ads,enterprise
U06465,FR,2023-07-05,ads,pro
U06466,DE,2023-12-30,ads,pro
U06467,TR,2024-01-24,ads,pro
U06468,DE,2024-03-10,partner,free
U06469,NL,2023-08-08,ads,free
U06470,FR,2024-06-10,organic,free
U06471,US,2023-08-22,referral,pro
U06472,FR,2024-02-22,organic,free
U06473,US,2023-04-26,organic,free
U06474,SE,2023-11-18,referral,pro
U06475,US,2023-05-07,organic,free
U06476,NL,2024-04-22,ads,free
U06477,TR,2023-04-23,organic,free
U06478,DE,2024-06-16,referral,enterprise
U06479,TR,2023-05-20,organic,enterprise
U06480,DE,2024-05-22,organic,free
U06481,TR,2024-01-05,partner,free
U06482,TR,2023-10-23,organic,free
U06483,US,2023-02-11,ads,free
U06484,DE,2023-03-26,ads,free
U06485,DE,2023-12-02,organic,free
U06486,TR,2024-05-20,ads,enterprise
U06487,SE,2023-04-29,partner,free
U06488,CH,2024-01-30,organic,pro
U06489,CH,2023-10-18,organic,free
U06490,US,2024-04-12,organic,free
U06491,US,2023-11-16,organic,free
U06492,IT,2024-03-30,organic,pro
U06493,CH,2023-08-20,ads,pro
U06494,IT,2024-02-22,organic,free
U06495,SE,2023-10-25,referral,free
U06496,DE,2024-03-14,organic,pro
U06497,CH,2023-07-13,organic,pro
U06498,DE,2023-03-13,ads,pro
U06499,IT,2024-05-02,referral,free
U06500,FR,2024-01-12,referral,pro
U06501,IT,2023-07-03,organic,free
U06502,DE,2023-01-14,organic,free
U06503,TR,2024-05-18,organic,free
U06504,DE,2023-04-18,organic,free
U06505,DE,2024-02-10,referral,free
U06506,FR,2024-03-24,ads,free
U06507,FR,2024-06-19,organic,free
U06508,NL,2023-03-29,ads,pro
U06509,NL,2023-05-03,ads,enterprise
U06510,US,2023-05-27,organic,free
U06511,DE,2024-02-09,ads,free
U06512,FR,2024-02-15,organic,free
U06513,FR,2023-04-15,ads,free
U06514,FR,2023-06-22,organic,free
U06515,TR,2023-03-08,ads,free
U06516,IT,2024-01-08,organic,free
U06517,FR,2023-07-23,organic,pro
U06518,US,2023-12-13,partner,enterprise
U06519,SE,2023-07-25,referral,pro
U06520,DE,2024-02-18,ads,free
U06521,IT,2023-05-06,ads,pro
U06522,IT,2023-08-27,organic,free
U06523,FR,2024-03-10,organic,free
U06524,DE,2024-05-26,ads,enterprise
U06525,DE,2023-10-13,ads,pro
U06526,SE,2023-10-07,organic,pro
U06527,DE,2024-02-14,referral,free
U06528,FR,2023-12-31,referral,pro
U06529,CH,2024-05-02,ads,pro
U06530,FR,2024-02-19,organic,free
U06531,TR,2024-05-11,ads,free
U06532,NL,2024-06-07,organic,free
U06533,NL,2023-10-13,referral,free
U06534,DE,2023-05-31,referral,pro
U06535,DE,2024-04-10,organic,free
U06536,IT,2023-04-21,ads,enterprise
U06537,US,2023-05-06,organic,pro
U06538,NL,2023-09-14,referral,free
U06539,TR,2024-05-16,ads,free
U06540,US,2024-05-24,ads,free
U06541,DE,2023-08-25,organic,free
U06542,FR,2023-05-18,organic,free
U06543,SE,2023-01-31,referral,free
U06544,IT,2023-04-12,organic,enterprise
U06545,TR,2023-02-24,organic,enterprise
U06546,DE,2023-03-11,organic,pro
U06547,TR,2024-05-25,referral,pro
U06548,TR,2023-01-28,referral,pro
U06549,DE,2023-07-03,referral,free
U06550,CH,2024-01-27,ads,free
U06551,IT,2023-12-01,referral,pro
U06552,TR,2023-06-06,organic,enterprise
U06553,TR,2023-11-07,ads,free
U06554,DE,2023-04-09,ads,free
U06555,FR,2023-03-20,organic,free
U06556,US,2024-06-16,organic,free
U06557,CH,2024-05-19,referral,free
U06558,DE,2024-04-22,organic,free
U06559,FR,2023-07-26,ads,enterprise
U06560,SE,2023-10-28,organic,pro
U06561,IT,2024-05-24,ads,enterprise
U06562,IT,2024-05-17,organic,free
U06563,DE,2024-05-31,organic,free
U06564,TR,2023-09-25,referral,free
U06565,DE,2023-12-18,organic,enterprise
U06566,CH,2023-01-19,referral,free
U06567,US,2023-02-02,referral,free
U06568,TR,2024-03-16,organic,free
U06569,CH,2023-05-02,organic,free
U06570,CH,2024-01-28,organic,free
U06571,TR,2024-04-05,ads,pro
U06572,DE,2023-11-19,referral,free
U06573,DE,2024-01-21,referral,free
U06574,NL,2024-03-29,ads,free
U06575,DE,2024-04-15,partner,pro
U06576,US,2023-02-06,ads,free
U06577,NL,2023-02-03,referral,enterprise
U06578,IT,2023-07-01,ads,free
U06579,CH,2023-11-07,referral,free
U06580,TR,2023-06-18,organic,free
U06581,NL,2024-05-18,organic,free
U06582,NL,2024-03-17,ads,pro
U06583,US,2023-05-18,ads,enterprise
U06584,DE,2023-11-16,ads,pro
U06585,US,2024-02-03,referral,free
U06586,CH,2024-05-14,ads,free
U06587,TR,2023-04-23,organic,enterprise
U06588,DE,2024-05-17,referral,free
U06589,DE,2024-04-26,referral,pro
U06590,FR,2024-05-02,ads,enterprise
U06591,TR,2023-06-10,referral,free
U06592,IT,2024-06-02,ads,free
U06593,CH,2023-02-27,organic,pro
U06594,NL,2024-02-05,organic,free
U06595,US,2023-09-27,ads,free
U06596,IT,2024-05-21,ads,free
U06597,DE,2024-01-22,organic,free
U06598,IT,2023-12-28,organic,pro
U06599,NL,2023-10-19,referral,free
U06600,TR,2023-11-25,organic,pro
U06601,TR,2023-03-04,referral,pro
U06602,TR,2023-01-29,organic,free
U06603,CH,2023-02-16,partner,pro
U06604,FR,2023-05-12,organic,free
U06605,TR,2024-01-11,referral,pro
U06606,DE,2023-12-24,ads,pro
U06607,DE,2023-01-28,organic,free
U06608,TR,2023-12-16,ads,pro
U06609,NL,2024-01-25,ads,free
U06610,IT,2023-04-10,organic,pro
U06611,NL,2024-03-14,organic,pro
U06612,FR,2023-12-20,ads,pro
U06613,IT,2024-01-01,organic,free
U06614,DE,2024-02-26,organic,pro
U06615,DE,2023-12-26,ads,pro
U06616,US,2023-02-27,organic,free
U06617,DE,2023-09-08,organic,free
U06618,CH,2023-09-11,ads,free
U06619,TR,2023-08-29,referral,free
U06620,US,2023-11-16,organic,free
U06621,DE,2023-03-28,referral,free
U06622,CH,2023-03-09,ads,pro
U06623,TR,2023-11-09,referral,pro
U06624,TR,2023-04-28,ads,pro
U06625,FR,2023-12-12,organic,pro
U06626,DE,2023-06-23,ads,free
U06627,FR,2023-01-21,referral,free
U06628,US,2023-11-30,organic,enterprise
U06629,TR,2023-02-08,ads,pro
U06630,US,2024-04-16,ads,free
U06631,CH,2024-03-08,ads,free
U06632,DE,2024-06-11,ads,free
U06633,US,2024-03-07,organic,free
U06634,TR,2023-10-01,organic,free
U06635,US,2023-01-21,referral,pro
U06636,IT,2024-04-25,partner,pro
U06637,NL,2023-01-23,organic,free
U06638,TR,2023-11-21,ads,free
U06639,DE,2024-01-22,organic,pro
U06640,CH,2024-02-04,organic,free
U06641,FR,2023-11-27,organic,pro
U06642,FR,2023-04-11,organic,free
U06643,TR,2024-05-15,partner,free
U06644,NL,2023-04-13,referral,free
U06645,IT,2023-07-30,ads,pro
U06646,CH,2023-12-11,ads,free
U06647,NL,2024-05-23,referral,free
U06648,NL,2024-05-29,referral,free
U06649,US,2023-12-14,ads,pro
U06650,NL,2023-06-20,organic,pro
U06651,DE,2023-11-03,organic,free
U06652,NL,2024-01-08,organic,free
U06653,IT,2024-03-22,ads,pro
U06654,DE,2023-07-26,referral,pro
U06655,IT,2024-05-23,organic,pro
U06656,CH,2023-03-19,ads,pro
U06657,IT,2023-08-08,organic,pro
U06658,IT,2023-10-22,organic,free
U06659,DE,2023-09-29,referral,free
U06660,IT,2023-02-18,ads,pro
U06661,TR,2023-11-01,partner,free
U06662,CH,2024-02-16,ads,free
U06663,IT,2023-08-20,organic,pro
U06664,US,2023-04-05,organic,free
U06665,NL,2023-04-08,organic,pro
U06666,FR,2023-12-11,organic,free
U06667,IT,2023-10-07,referral,free
U06668,US,2023-03-10,organic,free
U06669,DE,2024-06-27,organic,enterprise
U06670,DE,2024-05-01,ads,enterprise
U06671,IT,2024-03-13,ads,free
U06672,FR,2023-08-03,ads,free
U06673,IT,2023-12-22,partner,free
U06674,DE,2023-03-20,referral,free
U06675,DE,2023-11-06,partner,free
U06676,NL,2024-05-31,ads,free
U06677,US,2023-11-04,organic,pro
U06678,IT,2024-03-19,ads,pro
U06679,TR,2023-11-17,referral,free
U06680,TR,2023-07-24,organic,pro
U06681,US,2024-02-29,ads,free
U06682,IT,2024-02-16,organic,free
U06683,NL,2023-09-15,ads,pro
U06684,IT,2024-06-11,organic,free
U06685,US,2024-04-09,organic,free
U06686,DE,2023-07-04,organic,free
U06687,CH,2023-01-20,partner,enterprise
U06688,CH,2024-06-12,organic,pro
U06689,TR,2023-07-11,organic,free
U06690,DE,2024-05-26,referral,pro
U06691,FR,2023-08-07,organic,free
U06692,IT,2024-04-23,ads,enterprise
U06693,US,2023-10-02,referral,pro
U06694,FR,2024-06-29,ads,free
U06695,TR,2024-03-20,ads,pro
